id,family,params,train_trades,train_wins,train_losses,train_ties,train_win_rate,train_expectancy,train_profit_units,train_max_dd_units,train_max_loss_streak,train_positive_month_ratio,train_compound_end,train_compound_return,train_compound_max_dd,validation_trades,validation_wins,validation_losses,validation_ties,validation_win_rate,validation_expectancy,validation_profit_units,validation_max_dd_units,validation_max_loss_streak,validation_positive_month_ratio,validation_compound_end,validation_compound_return,validation_compound_max_dd,neighbor_stability
R001,trend,"{""adx_min"": 15, ""atr_min"": 0.0, ""ret3_min"": 0.0, ""rsi_hi"": 52}",96985,45738,50586,661,0.4748349321041485,-0.14529712221253271,-13995.6,-14002.200000007957,21,0.0,3.018363470894473e-63,-1.0,-1.0,46294,21104,24677,513,0.4609772613092768,-0.17024092964330184,-7793.8,-7802.1999999973705,30,0.0,2.092987924892755e-35,-1.0,-1.0,0.0
R002,trend,"{""adx_min"": 15, ""atr_min"": 0.0006, ""ret3_min"": 0.0, ""rsi_hi"": 52}",93593,44148,48850,595,0.47471988644917096,-0.14550420439149228,-13531.6,-13538.200000006957,21,0.0,3.58779533467558e-61,-1.0,-1.0,45635,20794,24337,504,0.4607476014269571,-0.17065431743147727,-7701.8,-7711.199999997421,30,0.0,5.395548561278916e-35,-1.0,-1.0,0.0
R003,trend,"{""adx_min"": 15, ""atr_min"": 0.001, ""ret3_min"": 0.0, ""rsi_hi"": 52}",83487,39379,43580,528,0.47468026374474137,-0.14557552525946552,-12076.8,-12083.400000003974,21,0.0,1.132594638651361e-54,-1.0,-1.0,42196,19150,22581,465,0.45889147156789917,-0.1739953511777815,-7261.0,-7267.799999997687,30,0.0,5.099400290023385e-33,-1.0,-1.0,0.0
R004,trend,"{""adx_min"": 15, ""atr_min"": 0.0, ""ret3_min"": 0.0005, ""rsi_hi"": 52}",80345,37688,42145,512,0.47208547843623566,-0.15024613881477586,-11994.600000000002,-12003.000000003713,23,0.0,2.922876441289554e-54,-1.0,-1.0,38394,17448,20545,401,0.459242492038007,-0.17336351433158742,-6586.6,-6596.399999998092,28,0.0,5.063341893071262e-30,-1.0,-1.0,0.0
R005,trend,"{""adx_min"": 15, ""atr_min"": 0.0006, ""ret3_min"": 0.0005, ""rsi_hi"": 52}",78790,36975,41327,488,0.4722101606600087,-0.15002171081198437,-11747.0,-11755.400000003312,23,0.0,3.7056285346701275e-53,-1.0,-1.0,38070,17286,20385,399,0.4588675639085769,-0.1740383849645616,-6556.200000000001,-6564.39999999812,28,0.0,6.953443273086976e-30,-1.0,-1.0,0.0
R006,trend,"{""adx_min"": 15, ""atr_min"": 0.001, ""ret3_min"": 0.0005, ""rsi_hi"": 52}",72087,33838,37797,452,0.4723668597752495,-0.14973965240455084,-10726.6,-10735.000000001217,23,0.0,1.3211000989041625e-48,-1.0,-1.0,35867,16218,19271,378,0.45698667192651243,-0.17742399053227761,-6296.6,-6302.599999998294,28,0.0,1.0203398329409424e-28,-1.0,-1.0,0.0
R007,trend,"{""adx_min"": 15, ""atr_min"": 0.0, ""ret3_min"": 0.001, ""rsi_hi"": 52}",64947,30407,34141,399,0.4710757885604511,-0.15206358059118796,-9815.400000000001,-9820.399999999625,22,0.0,1.6053828113167648e-44,-1.0,-1.0,31358,14199,16838,321,0.45748622611721496,-0.17652479298901314,-5478.800000000001,-5484.799999998647,25,0.0,4.380281852729569e-25,-1.0,-1.0,0.0
R008,trend,"{""adx_min"": 15, ""atr_min"": 0.0006, ""ret3_min"": 0.001, ""rsi_hi"": 52}",64467,30203,33872,392,0.4713694888802185,-0.15153492001560673,-9709.600000000002,-9714.599999999506,22,0.0,4.718051874887359e-44,-1.0,-1.0,31251,14144,16786,321,0.45729065632072424,-0.17687681862269644,-5470.800000000001,-5476.799999998657,25,0.0,4.76587526233942e-25,-1.0,-1.0,0.0
R009,trend,"{""adx_min"": 15, ""atr_min"": 0.001, ""ret3_min"": 0.001, ""rsi_hi"": 52}",60704,28463,31867,374,0.4717884966020222,-0.15078070611636002,-9096.6,-9101.599999998169,22,0.0,2.53437965165968e-41,-1.0,-1.0,30024,13551,16162,311,0.45606300272607947,-0.1790865950930569,-5321.200000000001,-5327.199999998756,26,0.0,2.2371015644646224e-24,-1.0,-1.0,0.0
R010,trend,"{""adx_min"": 15, ""atr_min"": 0.0, ""ret3_min"": 0.0, ""rsi_hi"": 55}",87427,41028,45814,585,0.47244420902328366,-0.1496004237580894,-12991.6,-12996.000000005462,25,0.0,1.0221548201839394e-58,-1.0,-1.0,41907,18983,22461,463,0.45803976450149597,-0.17552842389730722,-7274.6,-7282.799999997764,29,0.0,4.50180718863556e-33,-1.0,-1.0,0.0
R011,trend,"{""adx_min"": 15, ""atr_min"": 0.0006, ""ret3_min"": 0.0, ""rsi_hi"": 55}",84408,39621,44260,527,0.47234773071374925,-0.1497740847152514,-12563.2,-12567.600000004608,25,0.0,8.384083564959461e-57,-1.0,-1.0,41331,18709,22166,456,0.4577125382262997,-0.17611743119266055,-7198.799999999999,-7207.999999997809,29,0.0,9.836003759188922e-33,-1.0,-1.0,0.0
R012,trend,"{""adx_min"": 15, ""atr_min"": 0.001, ""ret3_min"": 0.0, ""rsi_hi"": 55}",75453,35437,39550,466,0.47257524637603854,-0.14936455652313066,-11200.400000000001,-11204.800000002224,22,0.0,1.0065206691963375e-50,-1.0,-1.0,38295,17253,20621,421,0.4555367798489729,-0.18003379627184876,-6818.6,-6824.599999998046,29,0.0,4.987791392200735e-31,-1.0,-1.0,0.0
R013,trend,"{""adx_min"": 15, ""atr_min"": 0.0, ""ret3_min"": 0.0005, ""rsi_hi"": 55}",74123,34657,39005,461,0.4704868181694768,-0.15312372729494175,-11279.400000000001,-11285.000000002321,23,0.0,4.8131189695626046e-51,-1.0,-1.0,35528,16055,19103,370,0.45665282439274135,-0.17802491609306562,-6259.0,-6267.999999998278,25,0.0,1.5064870928780096e-28,-1.0,-1.0,0.0
R014,trend,"{""adx_min"": 15, ""atr_min"": 0.0006, ""ret3_min"": 0.0005, ""rsi_hi"": 55}",72651,33981,38231,439,0.4705727579903617,-0.15296903561734893,-11046.2,-11051.800000001811,23,0.0,5.265823181714641e-50,-1.0,-1.0,35229,15907,18954,368,0.4562978686784659,-0.17866383637876135,-6228.4,-6236.599999998303,25,0.0,2.070916879204329e-28,-1.0,-1.0,0.0
R015,trend,"{""adx_min"": 15, ""atr_min"": 0.001, ""ret3_min"": 0.0005, ""rsi_hi"": 55}",66430,31071,34955,404,0.47058734437948685,-0.15294278011692364,-10098.2,-10103.800000000167,23,0.0,8.921139527548496e-46,-1.0,-1.0,33172,14911,17913,348,0.4542712649281014,-0.1823117231294175,-5984.200000000001,-5990.199999998467,25,0.0,2.5896144560014778e-27,-1.0,-1.0,0.0
R016,trend,"{""adx_min"": 15, ""atr_min"": 0.0, ""ret3_min"": 0.001, ""rsi_hi"": 55}",61043,28507,32172,364,0.4698000955849635,-0.1543598279470657,-9366.400000000001,-9371.599999998754,22,0.0,1.678299395232429e-42,-1.0,-1.0,29543,13330,15911,302,0.45586676242262575,-0.17943982763927363,-5247.0,-5252.999999998804,23,0.0,4.791530548409418e-24,-1.0,-1.0,0.0
R017,trend,"{""adx_min"": 15, ""atr_min"": 0.0006, ""ret3_min"": 0.001, ""rsi_hi"": 55}",60567,28303,31907,357,0.47007141670818803,-0.1538714499252616,-9264.6,-9269.799999998657,22,0.0,4.737991959601009e-42,-1.0,-1.0,29437,13276,15859,302,0.45567187231851725,-0.179790629826669,-5238.200000000001,-5244.199999998813,23,0.0,5.2550325249822435e-24,-1.0,-1.0,0.0
R018,trend,"{""adx_min"": 15, ""atr_min"": 0.001, ""ret3_min"": 0.001, ""rsi_hi"": 55}",56919,26610,29970,339,0.47030752916224816,-0.15344644750795333,-8682.0,-8687.19999999766,22,0.0,1.868708334383275e-39,-1.0,-1.0,28248,12698,15258,292,0.4542137644870511,-0.18241522392330806,-5099.6,-5105.599999998908,24,0.0,2.2061543604438068e-23,-1.0,-1.0,0.0
R019,trend,"{""adx_min"": 15, ""atr_min"": 0.0, ""ret3_min"": 0.0, ""rsi_hi"": 58}",72057,33516,38074,467,0.4681659449643805,-0.1573012990641151,-11261.2,-11264.000000002141,23,0.0,6.274704663261037e-51,-1.0,-1.0,34762,15608,18801,353,0.453602255223924,-0.18351594059693685,-6314.6,-6322.199999998305,28,0.0,8.897721204361172e-29,-1.0,-1.0,0.0
R020,trend,"{""adx_min"": 15, ""atr_min"": 0.0006, ""ret3_min"": 0.0, ""rsi_hi"": 58}",69691,32425,36839,427,0.46813640563640563,-0.15735446985446985,-10899.0,-10901.80000000155,23,0.0,2.5863507986038263e-49,-1.0,-1.0,34290,15380,18564,346,0.45309922224840915,-0.18442139995286355,-6260.000000000001,-6267.599999998341,28,0.0,1.5658002321785796e-28,-1.0,-1.0,0.0
R021,trend,"{""adx_min"": 15, ""atr_min"": 0.001, ""ret3_min"": 0.0, ""rsi_hi"": 58}",62576,29161,33038,377,0.4688339040820592,-0.15609897265229344,-9709.2,-9711.999999999613,23,0.0,5.106648424459185e-44,-1.0,-1.0,31839,14208,17314,317,0.4507328215214771,-0.18868092126134128,-5947.6,-5953.5999999985515,28,0.0,3.9354959866574e-27,-1.0,-1.0,0.0
R022,trend,"{""adx_min"": 15, ""atr_min"": 0.0, ""ret3_min"": 0.0005, ""rsi_hi"": 58}",62989,29234,33370,385,0.466966966966967,-0.15945945945945947,-9982.8,-9984.800000000121,23,0.0,3.248174926160006e-45,-1.0,-1.0,30293,13580,16424,289,0.45260631915744565,-0.1853086255165978,-5560.0,-5569.399999998699,25,0.0,2.0251729468538225e-25,-1.0,-1.0,0.0
R023,trend,"{""adx_min"": 15, ""atr_min"": 0.0006, ""ret3_min"": 0.0005, ""rsi_hi"": 58}",61706,28660,32677,369,0.4672546749922559,-0.15894158501393937,-9749.0,-9750.999999999678,23,0.0,3.548984663441915e-44,-1.0,-1.0,30023,13445,16291,287,0.4521455474845305,-0.18613801452784504,-5535.0,-5543.399999998722,25,0.0,2.629113898356654e-25,-1.0,-1.0,0.0
R024,trend,"{""adx_min"": 15, ""atr_min"": 0.001, ""ret3_min"": 0.0005, ""rsi_hi"": 58}",56420,26218,29864,338,0.46749402660390144,-0.15851075211297744,-8889.6,-8891.599999998134,23,0.0,2.3860652084534698e-40,-1.0,-1.0,28261,12594,15398,269,0.44991426121749073,-0.19015432980851676,-5322.800000000001,-5328.799999998861,25,0.0,2.358673350538313e-24,-1.0,-1.0,0.0
R025,trend,"{""adx_min"": 15, ""atr_min"": 0.0, ""ret3_min"": 0.001, ""rsi_hi"": 58}",53238,24682,28242,314,0.466366865694203,-0.16053964175043461,-8496.4,-8499.599999997632,22,0.0,1.3868176198785532e-38,-1.0,-1.0,25812,11562,14011,239,0.4521174676416533,-0.18618855824502403,-4761.4,-4767.3999999990665,23,0.0,7.167764969223662e-22,-1.0,-1.0,0.0
R026,trend,"{""adx_min"": 15, ""atr_min"": 0.0006, ""ret3_min"": 0.001, ""rsi_hi"": 58}",52790,24491,27992,307,0.466646342625231,-0.16003658327458417,-8399.2,-8402.399999997497,22,0.0,3.734728781495852e-38,-1.0,-1.0,25708,11509,13960,239,0.4518826809061997,-0.18661117436884056,-4752.8,-4758.799999999074,23,0.0,7.844777496836328e-22,-1.0,-1.0,0.0
R027,trend,"{""adx_min"": 15, ""atr_min"": 0.001, ""ret3_min"": 0.001, ""rsi_hi"": 58}",49496,22976,26230,290,0.4669349266349632,-0.15951713205706622,-7849.200000000001,-7852.399999997196,22,0.0,1.047948744660953e-35,-1.0,-1.0,24615,10981,13404,230,0.45031781833094114,-0.18942792700430597,-4619.200000000001,-4625.19999999916,23,0.0,3.1206961132386383e-21,-1.0,-1.0,0.0
R028,trend,"{""adx_min"": 20, ""atr_min"": 0.0, ""ret3_min"": 0.0, ""rsi_hi"": 52}",69874,32919,36522,433,0.47405711323281635,-0.14669719618093055,-10186.8,-10191.200000000375,19,0.0,3.205041110885945e-46,-1.0,-1.0,34145,15501,18286,358,0.4587859235800752,-0.1741853375558647,-5885.200000000001,-5891.1999999983955,30,0.0,6.712381631258495e-27,-1.0,-1.0,0.0
R029,trend,"{""adx_min"": 20, ""atr_min"": 0.0006, ""ret3_min"": 0.0, ""rsi_hi"": 52}",67777,31935,35445,397,0.47395369545859306,-0.14688334817453252,-9897.0,-9901.39999999978,19,0.0,6.332357526325156e-45,-1.0,-1.0,33746,15307,18088,351,0.45836203024404854,-0.1749483455607127,-5842.400000000001,-5849.59999999843,30,0.0,1.0465618047217487e-26,-1.0,-1.0,0.0
R030,trend,"{""adx_min"": 20, ""atr_min"": 0.001, ""ret3_min"": 0.0, ""rsi_hi"": 52}",61532,28988,32183,361,0.4738846839188504,-0.14700756894606923,-8992.600000000002,-8996.999999998156,19,0.0,6.940208587189833e-41,-1.0,-1.0,31621,14301,16991,329,0.45701776811964717,-0.17736801738463506,-5550.200000000001,-5556.999999998589,30,0.0,2.121588267323832e-25,-1.0,-1.0,0.0
R031,trend,"{""adx_min"": 20, ""atr_min"": 0.0, ""ret3_min"": 0.0005, ""rsi_hi"": 52}",58180,27252,30593,335,0.4711210994900164,-0.15198202091797045,-8791.400000000001,-8795.999999997923,21,0.0,5.9419551732451255e-40,-1.0,-1.0,28401,12849,15271,281,0.4569345661450925,-0.17751778093883358,-4991.800000000001,-5000.199999998851,28,0.0,6.448129845404363e-23,-1.0,-1.0,0.0
R032,trend,"{""adx_min"": 20, ""atr_min"": 0.0006, ""ret3_min"": 0.0005, ""rsi_hi"": 52}",57201,26810,30066,325,0.4713763274491877,-0.15152261059146213,-8618.0,-8622.599999997692,21,0.0,3.5045045308557345e-39,-1.0,-1.0,28213,12747,15186,280,0.4563419611212544,-0.17858446998174202,-4988.4,-4994.999999998866,28,0.0,6.721527166580386e-23,-1.0,-1.0,0.0
R033,trend,"{""adx_min"": 20, ""atr_min"": 0.001, ""ret3_min"": 0.0005, ""rsi_hi"": 52}",53103,24881,27915,307,0.47126676263353284,-0.1517198272596409,-8010.200000000001,-8014.799999996865,21,0.0,1.8111591206556533e-36,-1.0,-1.0,26887,12125,14493,269,0.455518821849876,-0.18006612067022315,-4793.0,-4798.999999998968,28,0.0,5.0098777687405105e-22,-1.0,-1.0,0.0
R034,trend,"{""adx_min"": 20, ""atr_min"": 0.0, ""ret3_min"": 0.001, ""rsi_hi"": 52}",47566,22238,25052,276,0.47024740960033834,-0.153554662719391,-7261.6,-7264.599999997355,20,0.0,4.057028971369004e-33,-1.0,-1.0,23391,10545,12620,226,0.45521260522339735,-0.18061731059788474,-4184.0,-4189.999999999228,25,0.0,2.5554472219123216e-19,-1.0,-1.0,0.0
R035,trend,"{""adx_min"": 20, ""atr_min"": 0.0006, ""ret3_min"": 0.001, ""rsi_hi"": 52}",47265,22112,24880,273,0.47054817841334695,-0.1530132788559755,-7190.400000000001,-7193.399999997398,20,0.0,8.373896570766014e-33,-1.0,-1.0,23331,10512,12593,226,0.45496645747673664,-0.18106037654187407,-4183.400000000001,-4189.399999999233,25,0.0,2.5770277910854253e-19,-1.0,-1.0,0.0
R036,trend,"{""adx_min"": 20, ""atr_min"": 0.001, ""ret3_min"": 0.001, ""rsi_hi"": 52}",44912,21020,23629,263,0.4707832202288965,-0.1525902035879863,-6813.0,-6815.999999997598,20,0.0,4.021592731895416e-31,-1.0,-1.0,22607,10179,12208,220,0.4546835216866932,-0.1815696609639523,-4064.8,-4070.799999999291,25,0.0,8.693846932575522e-19,-1.0,-1.0,0.0
R037,trend,"{""adx_min"": 20, ""atr_min"": 0.0, ""ret3_min"": 0.0, ""rsi_hi"": 55}",64858,30475,33993,390,0.47271514549854193,-0.14911273810262457,-9613.000000000002,-9616.599999999275,18,0.0,1.2214789630426679e-43,-1.0,-1.0,31811,14391,17089,331,0.45714739517153746,-0.17713468869123256,-5576.200000000001,-5582.199999998586,29,0.0,1.623147792461855e-25,-1.0,-1.0,0.0
R038,trend,"{""adx_min"": 20, ""atr_min"": 0.0006, ""ret3_min"": 0.0, ""rsi_hi"": 55}",62927,29569,32999,359,0.4725898222733666,-0.14933831990794014,-9343.800000000001,-9347.39999999878,18,0.0,1.951014380729185e-42,-1.0,-1.0,31439,14208,16906,325,0.4566433116924857,-0.17804203895352574,-5539.6,-5546.399999998614,29,0.0,2.3759652145699985e-25,-1.0,-1.0,0.0
R039,trend,"{""adx_min"": 20, ""atr_min"": 0.001, ""ret3_min"": 0.0, ""rsi_hi"": 55}",57182,26884,29971,327,0.4728519919092428,-0.14886641456336291,-8463.800000000001,-8467.399999997328,18,0.0,1.641959781217786e-38,-1.0,-1.0,29499,13291,15903,305,0.4552647804343358,-0.18052339521819555,-5270.200000000001,-5276.199999998762,29,0.0,3.805677234284649e-24,-1.0,-1.0,0.0
R040,trend,"{""adx_min"": 20, ""atr_min"": 0.0, ""ret3_min"": 0.0005, ""rsi_hi"": 55}",54930,25696,28926,308,0.4704331588004833,-0.15322031415913004,-8369.2,-8372.9999999973,21,0.0,4.628838351619139e-38,-1.0,-1.0,26887,12131,14493,263,0.4556415264423077,-0.17984525240384613,-4788.2,-4796.599999998954,25,0.0,5.255212994239653e-22,-1.0,-1.0,0.0
R041,trend,"{""adx_min"": 20, ""atr_min"": 0.0006, ""ret3_min"": 0.0005, ""rsi_hi"": 55}",53992,25269,28423,300,0.4706287715115846,-0.15286821127914776,-8207.800000000001,-8211.599999996979,21,0.0,2.417251961301953e-37,-1.0,-1.0,26704,12032,14410,262,0.4550336585734816,-0.18093941456773316,-4784.400000000001,-4790.999999998966,25,0.0,5.49890848796335e-22,-1.0,-1.0,0.0
R042,trend,"{""adx_min"": 20, ""atr_min"": 0.001, ""ret3_min"": 0.0005, ""rsi_hi"": 55}",50095,23442,26371,282,0.47060004416517776,-0.15291992050268002,-7617.4000000000015,-7621.199999997155,21,0.0,1.0411431426376846e-34,-1.0,-1.0,25437,11437,13749,251,0.45410148495195746,-0.18261732708647663,-4599.400000000001,-4605.399999999073,25,0.0,3.6846501445719495e-21,-1.0,-1.0,0.0
R043,trend,"{""adx_min"": 20, ""atr_min"": 0.0, ""ret3_min"": 0.001, ""rsi_hi"": 55}",45506,21260,23989,257,0.4698446374505514,-0.1542796525890075,-6981.0,-6983.999999997588,20,0.0,7.304590072879669e-32,-1.0,-1.0,22419,10084,12121,214,0.45413195226300385,-0.1825624859265931,-4053.8,-4059.7999999992894,23,0.0,9.776862539982537e-19,-1.0,-1.0,0.0
R044,trend,"{""adx_min"": 20, ""atr_min"": 0.0006, ""ret3_min"": 0.001, ""rsi_hi"": 55}",45207,21134,23819,254,0.4701354748292661,-0.15375614530732098,-6911.800000000001,-6914.799999997634,20,0.0,1.4776981219052227e-31,-1.0,-1.0,22359,10051,12094,214,0.45387220591555655,-0.18303002935199822,-4053.2000000000007,-4059.199999999293,23,0.0,9.859427445464033e-19,-1.0,-1.0,0.0
R045,trend,"{""adx_min"": 20, ""atr_min"": 0.001, ""ret3_min"": 0.001, ""rsi_hi"": 55}",42899,20059,22596,244,0.4702613996014535,-0.15352948071738368,-6548.800000000001,-6551.799999997799,20,0.0,6.132968171639011e-30,-1.0,-1.0,21654,9726,11720,208,0.4535111442693276,-0.18367994031521032,-3939.2000000000003,-3945.1999999993527,23,0.0,3.1740661996845527e-18,-1.0,-1.0,0.0
R046,trend,"{""adx_min"": 20, ""atr_min"": 0.0, ""ret3_min"": 0.0, ""rsi_hi"": 58}",56268,26274,29662,332,0.4697153890160183,-0.15451229977116704,-8642.800000000001,-8645.799999997756,20,0.0,2.8389830375658723e-39,-1.0,-1.0,27537,12375,14888,274,0.45391189524263653,-0.18295858856325423,-4988.0,-4993.999999998899,28,0.0,6.932055377501412e-23,-1.0,-1.0,0.0
R047,trend,"{""adx_min"": 20, ""atr_min"": 0.0006, ""ret3_min"": 0.0, ""rsi_hi"": 58}",54668,25531,28829,308,0.4696651949963208,-0.15460264900662252,-8404.2,-8407.199999997409,20,0.0,3.2951132127440437e-38,-1.0,-1.0,27208,12211,14729,268,0.45326651818856717,-0.1841202672605791,-4960.200000000001,-4966.199999998922,28,0.0,9.275531753270376e-23,-1.0,-1.0,0.0
R048,trend,"{""adx_min"": 20, ""atr_min"": 0.001, ""ret3_min"": 0.0, ""rsi_hi"": 58}",49776,23276,26218,282,0.4702792257647392,-0.15349739362346954,-7597.200000000001,-7600.199999997147,20,0.0,1.2908546378056396e-34,-1.0,-1.0,25556,11441,13865,250,0.45210621986880584,-0.18620880423614955,-4712.200000000001,-4718.199999999054,28,0.0,1.1855529619571574e-21,-1.0,-1.0,0.0
R049,trend,"{""adx_min"": 20, ""atr_min"": 0.0, ""ret3_min"": 0.0005, ""rsi_hi"": 58}",48920,22790,25857,273,0.4684769872756799,-0.15674142290377618,-7625.0,-7626.5999999972155,20,0.0,1.0110054215154972e-34,-1.0,-1.0,23835,10694,12921,220,0.4528477662502647,-0.1848740207495236,-4365.8,-4373.799999999183,25,0.0,4.067052457159674e-20,-1.0,-1.0,0.0
R050,trend,"{""adx_min"": 20, ""atr_min"": 0.0006, ""ret3_min"": 0.0005, ""rsi_hi"": 58}",48069,22415,25388,266,0.4689036252954836,-0.15597347446812962,-7456.0,-7457.599999997309,20,0.0,5.677376256857568e-34,-1.0,-1.0,23662,10599,12844,219,0.452117902998763,-0.18618777460222669,-4364.8,-4371.5999999991955,25,0.0,4.136368666083561e-20,-1.0,-1.0,0.0
R051,trend,"{""adx_min"": 20, ""atr_min"": 0.001, ""ret3_min"": 0.0005, ""rsi_hi"": 58}",44543,20769,23524,250,0.46890027769625,-0.15597950014675005,-6908.8,-6910.399999997662,20,0.0,1.5635403558413456e-31,-1.0,-1.0,22521,10070,12242,209,0.4513266403728935,-0.1876120473287917,-4186.0,-4191.999999999289,25,0.0,2.5918544297040426e-19,-1.0,-1.0,0.0
R052,trend,"{""adx_min"": 20, ""atr_min"": 0.0, ""ret3_min"": 0.001, ""rsi_hi"": 58}",41395,19265,21900,230,0.46799465565407505,-0.1576096198226649,-6488.0,-6489.999999997919,21,0.0,1.1965002012176708e-29,-1.0,-1.0,20266,9079,11002,185,0.45211891838055873,-0.1861859469149943,-3738.8,-3744.7999999994736,23,0.0,2.49219479386467e-17,-1.0,-1.0,0.0
R053,trend,"{""adx_min"": 20, ""atr_min"": 0.0006, ""ret3_min"": 0.001, ""rsi_hi"": 58}",41105,19144,21734,227,0.4683203679240667,-0.15702333773667987,-6418.8,-6420.79999999794,21,0.0,2.4196139935995928e-29,-1.0,-1.0,20206,9046,10975,185,0.45182558313770543,-0.18671395035213026,-3738.2,-3744.1999999994787,23,0.0,2.5132412008030395e-17,-1.0,-1.0,0.0
R054,trend,"{""adx_min"": 20, ""atr_min"": 0.001, ""ret3_min"": 0.001, ""rsi_hi"": 58}",38925,18127,20580,218,0.4683132249980624,-0.15703619500348773,-6078.4,-6080.3999999980815,21,0.0,7.968386051943704e-28,-1.0,-1.0,19537,8738,10619,180,0.4514129255566462,-0.18745673399803692,-3628.6000000000004,-3634.599999999521,23,0.0,7.731450937147702e-17,-0.9999999999999999,-0.9999999999999999,0.0
R055,trend,"{""adx_min"": 25, ""atr_min"": 0.0, ""ret3_min"": 0.0, ""rsi_hi"": 52}",46471,21882,24327,262,0.47354411478283454,-0.1476205933908979,-6821.4,-6832.999999997483,19,0.0,3.473302387172278e-31,-1.0,-1.0,23167,10568,12357,242,0.4609814612868048,-0.17023336968375138,-3902.6,-3908.5999999993,30,0.0,4.315220330134644e-18,-1.0,-1.0,0.0
R056,trend,"{""adx_min"": 25, ""atr_min"": 0.0006, ""ret3_min"": 0.0, ""rsi_hi"": 52}",45287,21325,23718,244,0.47343649401682836,-0.14781431076970894,-6658.0,-6669.599999997608,19,0.0,1.8680680811811103e-30,-1.0,-1.0,22938,10452,12247,239,0.4604608132516851,-0.17117053614696684,-3885.4,-3891.9999999993197,30,0.0,5.172611306258291e-18,-1.0,-1.0,0.0
R057,trend,"{""adx_min"": 25, ""atr_min"": 0.001, ""ret3_min"": 0.0, ""rsi_hi"": 52}",41900,19708,21972,220,0.47284069097888676,-0.14888675623800385,-6205.6,-6217.199999997897,19,0.0,1.9799877873400967e-28,-1.0,-1.0,21732,9878,11629,225,0.45929232342958104,-0.1732738178267541,-3726.6000000000004,-3733.3999999994194,30,0.0,2.659586700845663e-17,-1.0,-1.0,0.0
R058,trend,"{""adx_min"": 25, ""atr_min"": 0.0, ""ret3_min"": 0.0005, ""rsi_hi"": 52}",39011,18293,20514,204,0.47138402865462414,-0.1515087484216765,-5879.6,-5885.799999998113,21,0.0,5.8062516311101685e-27,-1.0,-1.0,19245,8727,10331,187,0.45791793472557457,-0.17574771749396578,-3349.4,-3358.799999999548,28,0.0,1.2801448310057198e-15,-0.9999999999999987,-0.9999999999999988,0.0
R059,trend,"{""adx_min"": 25, ""atr_min"": 0.0006, ""ret3_min"": 0.0005, ""rsi_hi"": 52}",38471,18040,20230,201,0.471387509798798,-0.15150248236216357,-5798.000000000001,-5804.199999998177,21,0.0,1.3427215646941235e-26,-1.0,-1.0,19142,8664,10292,186,0.45705845115003163,-0.17729478792994305,-3360.8,-3367.5999999995583,28,0.0,1.1467612114248754e-15,-0.9999999999999989,-0.9999999999999989,0.0
R060,trend,"{""adx_min"": 25, ""atr_min"": 0.001, ""ret3_min"": 0.0005, ""rsi_hi"": 52}",36247,16990,19069,188,0.47117224548656367,-0.15188995812418538,-5477.0,-5483.199999998386,21,0.0,3.6472566196820964e-25,-1.0,-1.0,18389,8304,9906,179,0.45601317957166393,-0.17917627677100495,-3262.8,-3268.799999999628,28,0.0,3.1513476819765922e-15,-0.9999999999999969,-0.999999999999997,0.0
R061,trend,"{""adx_min"": 25, ""atr_min"": 0.0, ""ret3_min"": 0.001, ""rsi_hi"": 52}",32238,15103,16970,165,0.47089452187197955,-0.15238986063043683,-4887.6,-4892.599999998683,20,0.0,1.561955908564925e-22,-1.0,-1.0,15898,7209,8541,148,0.45771428571428574,-0.17611428571428572,-2773.8,-2779.799999999828,25,0.0,4.647003880153671e-13,-0.9999999999995353,-0.9999999999995621,0.0
R062,trend,"{""adx_min"": 25, ""atr_min"": 0.0006, ""ret3_min"": 0.001, ""rsi_hi"": 52}",32055,15026,16865,164,0.47116741400395096,-0.1518986547928883,-4844.200000000001,-4849.199999998695,20,0.0,2.429474612428666e-22,-1.0,-1.0,15859,7184,8527,148,0.45725924511488764,-0.17693335879320224,-2779.8000000000006,-2785.799999999833,25,0.0,4.3829549621265576e-13,-0.9999999999995617,-0.9999999999995871,0.0
R063,trend,"{""adx_min"": 25, ""atr_min"": 0.001, ""ret3_min"": 0.001, ""rsi_hi"": 52}",30771,14426,16188,157,0.47122231658718233,-0.15179983014307183,-4647.200000000001,-4652.199999998812,20,0.0,1.8372419657091954e-21,-1.0,-1.0,15468,6989,8335,144,0.4560819629339598,-0.17905246671887237,-2743.8,-2749.799999999873,25,0.0,6.382721335864555e-13,-0.9999999999993617,-0.9999999999993986,0.0
R064,trend,"{""adx_min"": 25, ""atr_min"": 0.0, ""ret3_min"": 0.0, ""rsi_hi"": 55}",44116,20755,23118,243,0.4730699974927632,-0.14847400451302623,-6514.0,-6522.799999997691,21,0.0,8.275088344188428e-30,-1.0,-1.0,22040,10030,11783,227,0.4598175399990831,-0.17232842800165038,-3759.0,-3764.9999999993706,29,0.0,1.899481207750148e-17,-1.0,-1.0,0.0
R065,trend,"{""adx_min"": 25, ""atr_min"": 0.0006, ""ret3_min"": 0.0, ""rsi_hi"": 55}",43000,20227,22545,228,0.4729028336294772,-0.148774899466941,-6363.400000000001,-6372.199999997822,21,0.0,3.90521708594543e-29,-1.0,-1.0,21818,9918,11676,224,0.45929424840233396,-0.17327035287579884,-3741.6000000000004,-3747.599999999389,29,0.0,2.2808124927417398e-17,-1.0,-1.0,0.0
